username,course_id,interaction_strength,ts_ms,user_idx,item_idx
1156251,course-v1:TsinghuaX+00510663X+2015_T2,1.33500106673234,1970-04-11 11:29:30.321,6494,77
1156251,course-v1:TsinghuaX+80512073X_2015_2+2015_T2,1.3862943611198906,1970-07-04 04:57:34.588,6494,214
1156506,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,0.18232155679395462,1970-01-17 16:48:43.281,6498,116
1156506,course-v1:TsinghuaX+30240233X_2015_T2+2015_T2,1.2809338454620645,1970-04-11 04:52:19.396,6498,169
1156518,course-v1:HIT+13GH16000700+2016_TS,3.258096538021482,1971-11-28 12:09:43.051,6499,45
1156518,course-v1:TsinghuaX+10610224X+2016-T2,3.793239469438179,1975-04-12 02:52:58.860,6499,138
1156660,course-v1:TsinghuaX+10610193X+2016_T1,4.282206299391671,1977-11-08 11:00:49.661,6502,134
1156660,course-v1:TsinghuaX+10610224X+2016-T2,4.994505912166372,1992-03-06 22:15:19.958,6502,138
1156668,course-v1:TsinghuaX+20120143X_2015_T2+2015_T2,0.18232155679395462,1970-01-17 17:26:45.605,6503,144
1156668,course-v1:AdelaideX+Wine101x+2015_T1,0.33647223662121295,1970-02-03 12:39:49.899,6503,37
1156721,course-v1:FUDANx+ECON130007_01+2016_T1,0.18232155679395462,1970-01-17 20:32:01.300,6506,42
1156721,TsinghuaX/80515522X/2015_T1,0.6931471805599453,1970-02-03 09:37:31.686,6506,24
1156827,course-v1:TsinghuaX+AP000003X+2016_T2,1.4350845252893227,1970-07-06 21:44:15.251,6509,223
1156827,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2,5.482720089545816,1997-05-12 14:21:55.616,6509,130
1156837,course-v1:TJU+4240001+_,1.4816045409242156,1970-06-02 09:15:15.815,6510,70
1156837,course-v1:TsinghuaX+70800232X+2016_T1,1.5686159179138452,1970-07-22 23:08:12.118,6510,198
1156837,course-v1:NTHU+QF32110+2017_T1,1.9740810260220096,1970-08-12 21:34:30.792,6510,62
1156837,TsinghuaX/THU00013X/_,1.791759469228055,1970-09-08 15:29:10.406,6510,30
1156837,course-v1:MITx+15_671x+2015_T2,1.0986122886681096,1970-10-11 21:49:21.324,6510,54
1156837,course-v1:NU+14051301+_,2.174751721484161,1970-11-01 10:42:25.064,6510,63
1156837,course-v1:FUDANx+ECON130007_01+2016_T2,2.681021528714291,1971-09-08 15:09:54.490,6510,43
1156837,MITx/6_041x/2014_T2,2.70805020110221,1971-09-24 20:52:15.848,6510,2
1156837,course-v1:TsinghuaX+00510663X+2016_T1,2.856470206220483,1972-01-13 10:59:46.715,6510,78
1156837,course-v1:TsinghuaX+80511503X+2016_T2,2.833213344056216,1972-05-06 09:27:50.202,6510,208
1156837,course-v1:FUDANx+ECON130007_01+2016_T1,2.8449093838194073,1972-05-10 05:55:51.504,6510,42
1156843,TsinghuaX/00680142X/2015_T2,3.912023005428146,1974-03-02 02:08:33.119,6511,5
1156843,course-v1:TsinghuaX+10620204X+2016_T2,5.341376856008484,1997-01-27 10:08:25.637,6511,142
1156879,TsinghuaX/00680142X/2015_T2,5.560681631015528,1991-12-04 05:10:05.587,6512,5
1156879,course-v1:TsinghuaX+10610224X+2017_T1,5.697093486505405,1998-01-24 14:12:26.452,6512,140
1156901,TsinghuaX/40260173X/2015_T2,1.0986122886681096,1970-03-25 14:44:47.007,6515,18
1156901,course-v1:TsinghuaX+30640014+2016_T2,2.341805806147327,1971-04-21 09:47:55.279,6515,172
1156901,course-v1:TsinghuaX+00740123X+2016_TS,2.4159137783010487,1971-05-08 20:13:12.557,6515,119
1156901,course-v1:TsinghuaX+80511503X+2016_T1,2.9856819377004897,1972-08-21 17:27:04.785,6515,207
1156923,course-v1:NTHU+MOOC_00_006+2015_T2,0.18232155679395462,1970-01-17 16:50:13.159,6516,61
1156923,course-v1:TsinghuaX+00612642X_2015_2+2015_T2,0.18232155679395462,1970-01-17 16:50:13.169,6516,86
1156923,course-v1:TsinghuaX+10610193X+2015_T3,0.18232155679395462,1970-01-17 16:50:13.180,6516,133
1156957,course-v1:TsinghuaX+10610224X+2016-T2,2.70805020110221,1972-05-20 11:03:08.390,6517,138
1156957,course-v1:TsinghuaX+10610193X+2016_T1,5.232177564043492,1991-03-01 05:14:10.980,6517,134
1157018,TsinghuaX/THU00013X/_,1.0986122886681096,1970-03-08 19:20:56.736,6519,30
1157018,TsinghuaX/00680142X/2015_T2,1.0986122886681096,1970-04-11 04:54:21.432,6519,5
1157031,course-v1:TsinghuaX+00680142X+2016_T1,0.5877866649021191,1970-03-09 11:16:28.044,6520,93
1157031,course-v1:NTHU+MOOC_00_006+2015_T2,0.9555114450274365,1970-03-25 12:04:11.930,6520,61
1157031,course-v1:TsinghuaX+00690863X+__,1.3862943611198906,1970-08-08 07:02:33.579,6520,107
1157031,course-v1:PU+OL32004+2015_T2,3.126760535960395,1973-01-07 12:19:57.591,6520,64
1157342,TsinghuaX/20740084X/2015_T2,0.6931471805599453,1970-02-03 09:52:03.753,6522,14
1157342,course-v1:TsinghuaX+70800232X+2015_T2,1.4816045409242156,1970-06-17 01:20:19.285,6522,197
1157453,course-v1:TsinghuaX+20220214X_2015_2+2015_T2,0.33647223662121295,1970-02-03 09:37:46.111,6523,149
1157453,course-v1:TsinghuaX+70120073X_2015_2+2015_T2,1.5686159179138452,1970-08-22 19:24:25.936,6523,195
1157533,course-v1:UQx+Write101_x+2015_T2,1.4350845252893227,1970-06-17 18:22:01.128,6524,242
1157533,TsinghuaX/30150153X/2016_T2,2.8903717578961645,1971-07-23 10:38:26.380,6524,15
1160386,course-v1:TsinghuaX+70150023X_2015_T2+2015_T2,1.9459101490553132,1970-09-08 13:19:56.042,6527,196
1160386,TsinghuaX/20250103X/2015_T2,2.9444389791664403,1971-04-13 16:37:02.119,6527,12
1160386,course-v1:TsinghuaX+30700313X_2015_2+2015_T2,3.3463891451671604,1972-07-07 13:21:29.303,6527,180
1165907,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,1.2809338454620645,1970-04-11 04:54:07.130,6532,113
1165907,course-v1:TsinghuaX+30240184+2015_T2,1.5260563034950494,1970-04-27 21:43:07.558,6532,165
1165922,TsinghuaX/00680142X/2015_T2,1.6094379124341003,1970-05-31 07:36:55.439,6533,5
1165922,course-v1:TsinghuaX+00690342X+2016_T1,2.1041341542702074,1971-11-06 07:23:49.300,6533,101
1176521,TsinghuaX/80511503X/2015_T2,0.6931471805599453,1970-01-17 17:23:54.753,6537,23
1176521,course-v1:TsinghuaX+10430494X_2015_2+2015_T2,3.9318256327243257,1974-01-11 20:28:18.727,6537,127
1177246,course-v1:TsinghuaX+30640014X+2016_T2,0.5877866649021191,1970-04-13 12:43:54.436,6540,174
1177246,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,1.6863989535702286,1970-08-22 22:49:11.284,6540,113
1184918,course-v1:TsinghuaX+10610193X+2016_T1,3.7111300630487563,1974-09-17 16:51:39.998,6548,134
1184918,MITx/6_041x/2014_T2,3.7612001156935624,1975-02-22 06:18:21.150,6548,2
1184918,course-v1:TsinghuaX+00690342X+2016_T2,4.848900370910689,1985-09-14 07:05:42.140,6548,102
1184918,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2,5.8027224225111045,1997-11-10 01:27:30.456,6548,130
1185463,course-v1:TsinghuaX+80512073X+2016_T1,1.0296194171811583,1970-05-15 22:24:26.090,6551,211
1185463,course-v1:TsinghuaX+00510663X+2015_T2,4.1956970564823886,1975-10-26 04:32:45.525,6551,77
1185627,course-v1:TsinghuaX+10610224X+2016-T2,1.5686159179138452,1970-08-10 19:38:15.598,6554,138
1185627,course-v1:TsinghuaX+10610193X+2016_T1,5.310245937413311,1994-03-17 21:21:13.303,6554,134
1185678,course-v1:TsinghuaX+10610193X+2016_T1,5.335613151291733,1996-01-20 08:35:18.691,6556,134
1185678,course-v1:TsinghuaX+10610224X+2016-T2,5.374352052824034,1999-02-04 10:41:18.694,6556,138
1185952,course-v1:HIT+13GH16000700+2016_TS,2.9338568698359033,1972-04-29 08:53:31.019,6557,45
1185952,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2,5.177279038170981,1987-11-04 06:42:27.179,6557,130
1186014,course-v1:TsinghuaX+10421094X_2015_2+2015_T2,1.1631508098056809,1970-05-14 20:07:25.134,6558,125
1186014,course-v1:TsinghuaX+JRFX01+2016--T2,1.33500106673234,1970-06-03 18:39:38.854,6558,231
1186014,course-v1:TsinghuaX+10610193X+2016_T1,5.360822571899434,1996-09-14 15:20:59.114,6558,134
1186144,course-v1:TsinghuaX+70800232X+2016_T1,1.9459101490553132,1970-11-18 08:11:06.381,6563,198
1186144,TsinghuaX/00680082X/2016_T1,3.6888794541139363,1972-11-01 13:58:39.175,6563,4
1186148,course-v1:Stanford+Econ1+_,0.8754687373538999,1970-03-09 12:11:09.615,6564,68
1186148,course-v1:TsinghuaX+10610224X+2016_T1,2.151762203259462,1970-12-21 04:41:33.899,6564,139
1186148,course-v1:UQx+Crime101x+_,2.0794415416798357,1971-01-24 05:05:35.484,6564,241
1186148,course-v1:TsinghuaX+10610193X+2016_T1,2.2823823856765264,1971-03-15 11:44:01.118,6564,134
1186166,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,0.4700036292457356,1970-02-20 02:30:34.792,6565,113
1186166,TsinghuaX/34100325X/2015_T1,1.791759469228055,1970-05-31 07:27:16.679,6565,17
1186295,course-v1:ustcX+USTC001+_,1.4350845252893227,1970-05-15 21:28:50.957,6567,246
1186295,course-v1:TsinghuaX+30240184_1X+2016_T1,3.9589065913269965,1974-05-26 09:39:00.018,6567,166
1186336,course-v1:TsinghuaX+10610224X+2016-T2,0.7884573603642702,1970-02-04 02:42:57.510,6568,138
1186336,course-v1:TsinghuaX+10610193X+2016_T1,4.603168183317418,1985-12-11 03:44:04.086,6568,134
1186836,TsinghuaX/20740042X/2015_T2,3.4011973816621555,1972-02-09 01:38:08.095,6571,13
1186836,course-v1:TsinghuaX+10610224X+2017_T1,5.341376856008484,1991-01-14 08:20:57.331,6571,140
1186838,course-v1:HIT+13GH16000700+2016_TS,1.9459101490553132,1970-11-02 19:14:25.214,6572,45
1186838,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2,5.349960599699875,1987-08-29 18:46:33.932,6572,130
1187077,course-v1:TsinghuaX+00510133X+2016_T2,1.2809338454620645,1970-10-01 07:29:43.773,6573,76
1187077,course-v1:TsinghuaX+01030132X+2016_T2,4.570578741218473,1979-09-22 03:33:16.264,6573,122
1187077,course-v1:TsinghuaX+00510663X+2016_T2,4.772378104971998,1983-09-28 12:20:20.684,6573,79
1187078,course-v1:TsinghuaX+30240184+2015_T2,2.1041341542702074,1970-12-01 09:39:54.966,6574,165
1187078,course-v1:TsinghuaX+80512073X_2015_2+2015_T2,2.9652730660692823,1972-03-31 01:36:43.402,6574,214
1187158,course-v1:TsinghuaX+20220332X+2016_T1,3.3178157727231046,1972-06-25 09:25:41.736,6578,150
1187158,course-v1:TsinghuaX+00612643X+2016_T2,3.784189633918261,1977-03-18 16:23:06.493,6578,87
1187228,course-v1:TsinghuaX+00612643X+2016_T2,1.791759469228055,1970-05-17 20:37:33.052,6579,87
1187228,course-v1:TsinghuaX+64100033X+2015_T1_,1.0986122886681096,1970-11-18 11:38:57.927,6579,193
1187228,course-v1:TsinghuaX+00680142X+2016_T1,1.791759469228055,1970-12-21 06:35:22.808,6579,93
1187228,course-v1:TsinghuaX+30700313X+2016_T2,2.8449093838194073,1971-07-18 11:35:24.324,6579,177
1187228,course-v1:TsinghuaX+00612642X+2016_TS,4.248495242049359,1973-08-01 22:40:29.948,6579,85
1187228,course-v1:TsinghuaX+00612642X+2016_T1,4.366912996863833,1973-08-08 16:06:53.411,6579,83
1187228,course-v1:TsinghuaX+00690342X+2016_T1,3.8918202981106265,1974-02-11 07:11:06.080,6579,101
1187228,course-v1:TsinghuaX+00691153X+2016_T1,3.9926809084456005,1974-02-27 15:19:38.118,6579,108
1187228,course-v1:TsinghuaX+30806872X+2016_T1,3.4404180948154366,1975-05-26 14:53:27.821,6579,181
1187228,course-v1:TsinghuaX+00690212X+2016_T1,4.805659046737495,1976-02-25 17:22:33.335,6579,99
1187228,course-v1:TsinghuaX+10610193X+2016_T1,3.7977338590260183,1976-11-02 14:36:53.759,6579,134
1187228,course-v1:TsinghuaX+01030132X+2016_T2,4.330733340286331,1979-04-18 13:37:02.072,6579,122
1187297,course-v1:HIT+13GH16000700+2016_TS,4.680277658474897,1978-05-16 22:38:07.916,6581,45
1187297,course-v1:TsinghuaX+10610224X+2016-T2,4.74493212836325,1987-01-01 02:05:11.641,6581,138
1187467,course-v1:TsinghuaX+00612643X+2016_T2,1.0986122886681096,1970-03-10 11:04:51.187,6585,87
1187467,course-v1:SEU+00690803+2016_TS,1.7578579175523736,1970-06-19 21:26:16.117,6585,66
1187467,course-v1:NTHU+MOOC_00_005+2015_T2,1.8870696490323797,1970-07-03 17:29:37.322,6585,60
1187629,course-v1:TsinghuaX+70150023X_2015_T2+2015_T2,3.4210000089583352,1972-03-12 16:02:30.574,6588,196
1187629,course-v1:TsinghuaX+70800232X+2015_T2,3.152736022363656,1972-09-14 08:00:54.005,6588,197
1188793,course-v1:MITx+15_671x+2015_T2,0.8754687373539,1970-04-27 22:10:26.449,6589,54
1188793,course-v1:TsinghuaX+30640014+2015_T2,2.5649493574615367,1970-12-18 01:20:38.675,6589,171
1188793,TsinghuaX/60250131X/2015_03_02,2.8903717578961645,1971-03-28 01:43:28.003,6589,20
1189087,TsinghuaX/00680082X/2016_T1,0.6931471805599453,1970-03-25 13:00:19.655,6591,4
1189087,TsinghuaX/00691153_2015X/2015_T2,1.791759469228055,1970-08-22 22:02:22.887,6591,7
1189087,course-v1:TsinghuaX+80512073X+2016_T1,1.3862943611198906,1970-08-25 10:49:57.489,6591,211
1189197,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,0.33647223662121295,1970-02-03 09:40:20.785,6593,113
1189197,course-v1:MITx+15_671x+2015_T2,0.33647223662121295,1970-02-03 09:40:21.304,6593,54
1189216,course-v1:TsinghuaX+10610224X+2016-T2,4.475061500641071,1983-01-11 18:32:28.222,6594,138
1189216,course-v1:HIT+13GH16000700+2016_TS,5.247024072160486,1986-02-21 06:54:29.012,6594,45
1189268,course-v1:TsinghuaX+10610183_2X+2016_T2,0.8754687373538999,1970-03-10 07:38:13.180,6596,132
1189268,course-v1:TsinghuaX+00690092X_2015_T2+2015_T2,1.7578579175523736,1970-07-03 17:11:40.807,6596,97
1193215,TsinghuaX/80515522X/2015_T1,0.6931471805599453,1970-02-03 09:40:21.084,6600,24
1193215,course-v1:TsinghuaX+80000901X_2015T2+2015T2,0.5877866649021191,1970-03-08 19:20:47.671,6600,205
1197389,TsinghuaX/20740084X/2015_T2,1.791759469228055,1970-05-31 07:31:52.175,6607,14
1197389,TsinghuaX/20240103X/2015_T2,2.9444389791664403,1971-05-17 02:26:34.350,6607,11
1197437,course-v1:TsinghuaX+10421145X_2015_2+2015_T2,0.18232155679395462,1970-01-17 17:02:09.792,6609,126
1197437,course-v1:TsinghuaX+10421075X_2015_2+2015_T2,0.18232155679395462,1970-01-17 17:02:09.795,6609,124
1197458,course-v1:TsinghuaX+30700313X_2015_2+2015_T2,0.33647223662121295,1970-02-03 09:40:26.088,6610,180
1197458,course-v1:HIT+13GH16000700+2016_TS,0.33647223662121295,1970-02-03 23:52:28.202,6610,45
1197467,course-v1:TsinghuaX+20430064X+2015_T2,0.33647223662121295,1970-02-03 09:40:25.050,6611,160
1197467,course-v1:TsinghuaX+00690092X_2015_T2+2015_T2,1.791759469228055,1970-07-20 16:30:05.814,6611,97
1197521,course-v1:TsinghuaX+30700313X+2016_T1,2.0014800002101243,1971-04-18 06:24:40.953,6613,176
1197521,course-v1:TsinghuaX+80511503X+2016_T1,4.404277243608702,1981-06-26 18:17:10.869,6613,207
1197840,course-v1:TsinghuaX+TSINGHUA107+2016_T1,0.8754687373538999,1970-03-09 17:10:02.593,6620,238
1197840,TsinghuaX/AP000004X/2015_T2,2.995732273553991,1971-10-16 10:35:34.456,6620,28
1197840,course-v1:TsinghuaX+00510663X+2016_T1,5.302309387817574,1995-05-14 15:44:17.485,6620,78
1197941,course-v1:TsinghuaX+10610224X+2016-T2,2.975529566236472,1973-04-08 23:48:04.136,6624,138
1197941,course-v1:TsinghuaX+80000901X_2015T2+2015T2,3.7376696182833684,1973-12-08 00:43:02.374,6624,205
1197941,course-v1:HIT+13GH16000700+2016_TS,5.133442723357803,1982-08-29 18:30:51.542,6624,45
1198067,course-v1:TsinghuaX+00690863X+__,0.5877866649021191,1970-03-09 12:10:27.173,6627,107
1198067,course-v1:TsinghuaX+10610224X+2017_T1,4.399375273008495,1982-07-17 17:13:04.691,6627,140
1198192,course-v1:TsinghuaX+80512073X_2015_2+2015_T2,1.1631508098056809,1970-05-14 20:05:49.167,6630,214
1198192,course-v1:TsinghuaX+30640014X+2016_T1,1.9459101490553132,1970-09-27 18:32:46.338,6630,173
1198288,course-v1:TsinghuaX+00690092X_2015_T2+2015_T2,0.4700036292457356,1970-02-20 02:30:54.824,6631,97
1198288,course-v1:TsinghuaX+80240372X+2016_T2,0.9555114450274365,1970-03-27 10:02:13.805,6631,206
1198288,course-v1:TsinghuaX+30640014+2015_T2,0.6931471805599453,1970-05-14 14:42:27.049,6631,171
1199235,TsinghuaX/20740084X/2015_T2,1.6094379124341003,1970-05-14 14:52:18.120,6637,14
1199235,course-v1:TsinghuaX+20220214X+2016_T2,3.4210000089583352,1975-01-19 20:17:35.078,6637,147
1199299,TsinghuaX/AP000005X/2015_T2,2.1972245773362196,1970-07-21 02:52:59.696,6639,29
1199299,course-v1:TsinghuaX+80000901X_2015T2+2015T2,3.1945831322991562,1971-09-11 18:13:06.956,6639,205
1199299,course-v1:TsinghuaX+30700313X_2015_2+2015_T2,4.248495242049359,1974-02-13 05:09:43.365,6639,180
1199299,course-v1:TsinghuaX+10450034_1X+2016_T1,5.861925175752996,1984-06-21 22:54:35.352,6639,128
1199299,TsinghuaX/AP000004X/2015_T2,6.240275845170769,1986-08-17 14:36:31.265,6639,28
1199655,TsinghuaX/20740084X/2015_T2,1.0986122886681096,1970-03-25 12:12:24.504,6646,14
1199655,TsinghuaX/20240103X/2015_T2,1.6094379124341003,1970-05-31 07:34:16.635,6646,11
1199735,course-v1:TsinghuaX+80000901X_2015T2+2015T2,0.33647223662121295,1970-02-03 09:41:01.598,6647,205
1199735,course-v1:TsinghuaX+30640014+2015_T2,0.7884573603642703,1970-04-11 05:03:07.535,6647,171
1199789,course-v1:TsinghuaX+00690242X_2015_2+2015_T2,1.2237754316221157,1970-10-11 22:23:02.069,6650,100
1199789,course-v1:SDUx+00931800X+2015_T2,2.8791984572980396,1970-12-17 17:46:28.231,6650,65
1199806,course-v1:HIT+13GH16000700+2016_TS,3.100092288878234,1971-11-28 12:42:44.090,6651,45
1199806,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2,5.586874056410478,1993-01-23 02:11:56.049,6651,130
1199898,course-v1:TsinghuaX+80000901X_2015T2+2015T2,1.2809338454620645,1970-04-11 05:12:54.738,6654,205
1199898,course-v1:TsinghuaX+30640014+2015_T2,2.8791984572980396,1972-01-05 22:13:13.290,6654,171
1200360,TsinghuaX/AP000003X/2015_T1,0.6931471805599453,1970-02-03 09:41:11.965,6659,27
1200360,course-v1:CAU+08110140+2015_T2,0.9555114450274365,1970-06-17 00:25:57.655,6659,40
1200617,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,0.33647223662121295,1970-02-03 10:27:01.042,6662,113
1200617,course-v1:MITx+15_671x+2015_T2,0.5877866649021191,1970-03-08 19:25:34.592,6662,54
1200617,course-v1:TsinghuaX+30700313X+2016_T1,0.5877866649021191,1970-03-09 11:05:55.797,6662,176
1200617,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,0.7884573603642703,1970-04-11 07:21:11.915,6662,116
1200617,course-v1:TsinghuaX+30240184+2015_T2,1.33500106673234,1970-05-14 14:51:20.339,6662,165
1200617,course-v1:NTHU+MOOC_00_005+2015_T2,1.6094379124341003,1970-05-31 08:24:11.837,6662,60
1200617,course-v1:FUDANx+ECON130007_01+2016_T1,1.0296194171811583,1970-06-01 18:25:07.053,6662,42
1200617,course-v1:TsinghuaX+80512073X+2016_T1,3.295836866004329,1973-11-18 23:42:43.705,6662,211
1200617,course-v1:TsinghuaX+80512073X_2015_2+2015_T2,3.7232808808312687,1975-06-16 17:21:05.754,6662,214
1200667,course-v1:MicrosoftX+Microsoft101+_,2.2617630984737906,1970-09-25 18:46:17.964,6663,57
1200667,TsinghuaX/20240103X/2015_T2,3.828641396489095,1972-12-06 22:45:27.986,6663,11
1200753,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,0.33647223662121295,1970-02-03 09:47:36.429,6665,116
1200753,course-v1:CAU+08110140+2015_T2,0.8754687373538999,1970-02-20 02:41:24.577,6665,40
1200753,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,0.9555114450274365,1970-03-25 12:29:04.767,6665,113
1200753,course-v1:TsinghuaX+10421094X_2015_2+2015_T2,0.9555114450274365,1970-03-25 12:29:06.748,6665,125
1200805,course-v1:TsinghuaX+AP000004X+2016-2,1.6094379124341003,1970-03-10 06:51:29.214,6666,224
1200805,course-v1:NTHU+MOOC_00_006+2015_T2,1.3862943611198906,1971-01-20 15:00:45.201,6666,61
1200871,course-v1:TsinghuaX+20120143X_2015_T2+2015_T2,1.7578579175523736,1970-05-31 14:53:20.898,6667,144
1200871,course-v1:TsinghuaX+00740113X_2015_T2+2015_T2,1.791759469228055,1970-06-17 00:26:42.572,6667,117
1201367,course-v1:TsinghuaX+10421075X_2015_2+2015_T2,1.9459101490553132,1970-09-08 12:41:36.161,6678,124
1201367,course-v1:TsinghuaX+10421145X_2015_2+2015_T2,2.2192034840549946,1970-11-14 08:06:30.618,6678,126
1201410,course-v1:MITx+15_671x+2015_T2,0.33647223662121295,1970-02-03 09:41:27.981,6679,54
1201410,course-v1:NTHU+MOOC_00_005+2015_T2,1.0986122886681096,1970-04-27 21:55:33.291,6679,60
1201446,course-v1:TsinghuaX+30240184+2015_T2,0.18232155679395462,1970-01-17 16:50:50.297,6681,165
1201446,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,0.18232155679395462,1970-01-17 16:50:50.329,6681,116
1201522,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,0.4700036292457356,1970-02-20 02:32:15.219,6684,113
1201522,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,1.2809338454620645,1970-04-11 05:26:13.539,6684,116
1201684,course-v1:TsinghuaX+10610193X+2015_T3,0.18232155679395462,1970-01-17 16:50:48.188,6685,133
1201684,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,0.4700036292457356,1970-02-20 02:32:23.761,6685,113
1201705,course-v1:TsinghuaX+70800232X+2015_T2,0.18232155679395462,1970-01-17 17:03:37.573,6686,197
1201705,TsinghuaX/34000888X/2015_T2,1.6094379124341003,1970-04-28 04:28:12.639,6686,16
1201705,TsinghuaX/10450034_1X/2015_T2,2.302585092994046,1970-11-15 03:51:52.567,6686,10
1201705,course-v1:TsinghuaX+90640012X+2016_T1,2.8449093838194073,1972-10-16 09:33:00.666,6686,217
1201705,course-v1:TsinghuaX+20120143X_2015_T2+2015_T2,3.7796338173824005,1974-06-11 17:45:36.439,6686,144
1201705,course-v1:MicrosoftX+Microsoft101+_,3.775057150354989,1974-06-30 06:31:03.875,6686,57
1201737,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,1.2809338454620645,1970-04-27 23:45:51.342,6687,113
1201737,course-v1:TsinghuaX+00690242X_2015_2+2015_T2,1.5260563034950494,1970-05-14 16:52:46.591,6687,100
1201737,course-v1:NTHU+MOOC_00_006+2015_T2,1.9459101490553132,1970-10-12 05:42:47.372,6687,61
1201918,course-v1:TsinghuaX+30640014+2015_T2,0.18232155679395462,1970-01-17 16:50:50.047,6688,171
1201918,course-v1:Stanford+Econ1+_,1.0986122886681096,1970-06-18 17:43:51.998,6688,68
1202007,course-v1:TsinghuaX+30700313X_2015_2+2015_T2,2.174751721484161,1970-08-06 04:52:46.310,6691,180
1202007,course-v1:TsinghuaX+00690092X_2015_T2+2015_T2,2.4849066497880004,1971-01-20 03:59:20.473,6691,97
1202065,course-v1:TsinghuaX+00740043_2X+2016_T1,2.2617630984737906,1970-12-22 16:35:14.044,6694,115
1202065,course-v1:TsinghuaX+10610224X+2017_T1,3.7376696182833684,1975-07-26 21:03:44.348,6694,140
1202065,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2,4.248495242049359,1976-07-18 02:08:23.660,6694,130
1202065,course-v1:TsinghuaX+10610193X+2016_T1,4.032469158504013,1977-07-30 01:59:15.778,6694,134
1202073,course-v1:TsinghuaX+10610224X+2017_T1,1.9459101490553132,1970-04-14 07:29:21.395,6695,140
1202073,course-v1:TsinghuaX+10620204X+2016_T2,2.3978952727983707,1970-08-28 00:10:06.828,6695,142
1202078,course-v1:TsinghuaX+30640014+2016_T2,2.0541237336955462,1970-12-06 16:15:45.121,6696,172
1202078,course-v1:TsinghuaX+10620204X+2016_T2,3.186352633162641,1972-02-07 19:54:59.772,6696,142
1202281,course-v1:TsinghuaX+80511503X+2016_T1,4.599152113662528,1980-07-07 21:39:02.348,6698,207
1202281,course-v1:TsinghuaX+00612642X+2016_T1,5.562218910334414,1996-01-19 00:32:15.872,6698,83
1202297,TsinghuaX/60510102X/_,1.0986122886681096,1970-03-08 21:06:57.372,6699,21
1202297,course-v1:MIT+15_390_2x+_,1.33500106673234,1970-04-28 14:16:34.114,6699,50
1202297,course-v1:Stanford+Econ1+_,1.0986122886681096,1970-08-25 04:28:45.299,6699,68
1202297,course-v1:TsinghuaX+80511503X+2016_T2,2.341805806147327,1971-12-21 00:56:45.682,6699,208
1202297,TsinghuaX/THU00013X/_,3.4657359027997265,1972-04-15 02:48:04.448,6699,30
1202366,course-v1:TsinghuaX+10610193X+2015_T3,0.18232155679395462,1970-01-17 16:51:34.663,6700,133
1202366,course-v1:PU+OL32004+2015_T2,1.8245492920510458,1970-07-03 17:28:40.794,6700,64
1202430,course-v1:NTHU+MOOC_00_005+2015_T2,1.9459101490553132,1970-05-31 08:17:44.141,6701,60
1202430,TsinghuaX/THU00013X/_,2.8903717578961645,1971-03-28 11:10:46.519,6701,30
1202522,course-v1:TsinghuaX+30640014+2015_T2,1.2237754316221157,1970-03-25 15:50:04.693,6706,171
1202522,course-v1:MITx+15_671x+2015_T2,1.33500106673234,1970-05-31 07:42:57.606,6706,54
1202523,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,0.18232155679395462,1970-01-17 17:13:46.833,6707,113
1202523,TsinghuaX/34100325X/2015_T1,0.6931471805599453,1970-01-17 17:13:46.855,6707,17
1202657,course-v1:TsinghuaX+30700313X_2015_2+2015_T2,0.4700036292457356,1970-02-20 02:49:18.166,6709,180
1202657,TsinghuaX/00690342X/2015_T1,1.0986122886681096,1970-03-08 19:56:06.170,6709,6
1202657,course-v1:TsinghuaX+30640014+2015_T2,1.791759469228055,1970-05-31 07:45:49.894,6709,171
1202657,course-v1:TsinghuaX+70800232X+2015_T2,1.7227665977411035,1970-07-03 18:30:31.815,6709,197
1202785,TsinghuaX/AP000000X/2015_T2,0.6931471805599453,1970-01-17 16:56:15.280,6710,25
1202785,TsinghuaX/00680082X/2016_T1,0.6931471805599453,1970-02-03 09:45:48.968,6710,4
1202785,course-v1:TsinghuaX+80000901X_2015T2+2015T2,1.0296194171811583,1970-03-25 12:34:32.554,6710,205
